OrderID,DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderedAmount,DiscountAmount,ShippingCost,TotalAmount
2770,20200814,969,99,697,16,684,102.04097634932593,61.376711872036125,643.3357355227103
2771,20230524,327,14,171,12,844,93.58690135698116,88.12156654318024,838.5346651861992
2772,20220105,763,80,453,14,717,77.14820244929834,53.34655520049346,693.1983527511951
2773,20221212,528,20,648,20,649,41.73545802475129,44.57361130065776,651.8381532759064
2774,20240108,344,84,998,14,567,42.48929507467726,77.39286802296648,601.9035729482893
2775,20200131,182,20,29,6,913,99.10167971031457,125.50140474979737,939.3997250394829
2776,20210418,449,46,702,16,539,41.13196531291617,55.087169940775894,552.9552046278598
2777,20240421,882,4,264,19,614,78.36480582709513,47.16305377202919,582.7982479449341
2778,20240505,427,59,291,2,500,25.95391744213288,45.1020146675438,519.1480972254109
2779,20200127,590,100,197,14,238,30.06120131560056,31.83357868742624,239.77237737182568
2780,20211218,145,75,665,2,987,79.86543251463917,98.03223083100578,1005.1667983163666
2781,20240630,898,86,596,11,165,11.465218683878135,8.367961272288182,161.90274258841004
2782,20240410,364,71,997,6,407,25.794257961873345,47.35133380958981,428.5570758477164
2783,20210223,217,34,934,4,128,15.494239653936324,10.17995909063931,122.685719436703
2784,20221126,24,6,837,11,833,63.39038962441072,91.38036470169571,860.989975077285
2785,20220529,650,70,63,20,719,43.325024786553875,79.0226896855862,754.6976648990324
2786,20240120,852,74,728,16,767,33.24207305301106,58.040493392696625,791.7984203396855
2787,20240621,905,85,158,1,403,52.54255105549414,37.31919759817033,387.7766465426762
2788,20230501,925,96,761,15,147,20.22962180168704,9.255488047273479,136.02586624558643
2789,20200722,966,2,756,4,593,42.380092686249824,75.07838134302975,625.6982886567799
2790,20221124,498,62,233,18,479,16.371907148491992,52.52819469463392,515.1562875461419
2791,20210809,55,45,297,12,949,88.2011025992674,119.71273528487242,980.511632685605
2792,20231024,25,74,316,2,162,20.79831020613516,16.37808751679374,157.57977731065859
2793,20211202,175,98,837,18,486,56.72333347121553,35.25020982699538,464.52687635577985
2794,20240307,604,39,209,14,481,19.407946725850653,29.56906223557201,491.16111550972136
2795,20220621,312,59,99,10,790,69.29444936861047,90.2711989882823,810.9767496196719
2796,20230727,358,12,346,9,328,38.550463351313205,25.67474931965147,315.12428596833826
2797,20240103,981,72,673,7,418,52.10438060263027,46.73175496791942,412.62737436528914
2798,20230111,485,9,718,6,844,89.4817072201739,57.6452113764966,812.1635041563227
2799,20200420,115,45,218,6,519,32.88615118702463,44.09628722095198,530.2101360339274
2800,20211015,384,50,809,20,839,113.28488397842013,123.83211636652025,849.5472323881002
2801,20240928,773,61,123,4,824,81.1743410334856,78.69797998336011,821.5236389498746
2802,20230311,322,60,376,7,513,53.90723837870727,55.08531339437548,514.1780750156682
2803,20220628,849,17,768,9,792,59.47478434651012,63.99410979670912,796.5193254501991
2804,20240520,14,11,98,6,673,48.69319121657812,51.99061503948749,676.2974238229093
2805,20231006,386,100,170,7,901,44.17009876768093,47.59600147467116,904.4259027069903
2806,20241116,107,47,122,9,271,28.65083575220487,27.15182652576524,269.5009907735604
2807,20240111,430,16,699,11,785,112.58239757831342,67.89092965706939,740.3085320787559
2808,20230802,148,27,737,14,287,10.518591944667541,33.530462233838065,310.01187028917053
2809,20230415,981,12,295,7,736,84.38956540073794,46.97460688083695,698.585041480099
2810,20200129,139,59,406,19,912,73.29562027601122,110.06079925895799,948.7651789829467
2811,20230428,595,52,989,1,405,32.5657388666242,21.89490791449534,394.3291690478711
2812,20240316,601,11,988,4,241,12.367878602853288,29.76008455623351,258.3922059533802
2813,20220405,874,82,277,16,245,33.053735251952226,16.0032795003415,227.9495442483893
2814,20220711,393,66,691,9,602,36.29161453556532,61.14761575764594,626.8560012220805
2815,20200311,201,11,852,6,312,39.44667758183818,32.70354546468661,305.25686788284844
2816,20230628,39,5,202,10,743,43.43271542387633,57.88686344019705,757.4541480163208
2817,20240320,139,98,567,2,553,31.596370108846084,50.412181280061304,571.8158111712153
2818,20231112,220,70,298,19,968,53.81368103125302,87.95389801568255,1002.1402169844295
2819,20240307,7,1,549,12,135,12.970151438360421,18.296752535776946,140.32660109741653
2820,20200101,325,39,294,18,673,23.73914702874901,82.61181346911671,731.8726664403677
2821,20220419,595,3,708,8,351,7.609081192944041,41.29110628819516,384.68202509525116
2822,20210312,991,16,700,11,534,65.23097530605334,67.43441462985535,536.2034393238021
2823,20240915,611,63,528,18,415,46.03272850599951,51.273155675662544,420.24042716966306
2824,20220803,187,26,220,8,850,54.96466308606717,98.07093531455114,893.1062722284839
2825,20210114,934,55,129,1,267,20.79794489783312,37.29610814224894,283.4981632444158
2826,20240125,770,26,170,12,220,12.783223012596727,18.07592349706387,225.29270048446716
2827,20241227,771,13,474,10,690,52.441276367829566,46.81772964897271,684.3764532811431
2828,20200904,99,38,133,19,560,17.836071916290823,76.0562717031055,618.2201997868146
2829,20211124,539,94,439,1,459,62.37020713812858,28.760322822950876,425.39011568482226
2830,20220816,565,67,548,20,143,9.534899179666409,11.70198305280263,145.16708387313622
2831,20220111,698,41,887,13,430,21.299311036957246,52.62373430101116,461.3244232640539
2832,20220704,923,25,529,12,258,9.581925662007682,19.87219615000062,268.2902704879929
2833,20210429,471,52,516,15,666,55.91555140431801,67.53209091862861,677.6165395143106
2834,20220715,464,19,616,1,990,58.5465993842486,65.4731245164617,996.9265251322131
2835,20200415,637,88,120,12,597,52.740931676660416,72.88741167116977,617.1464799945093
2836,20220117,174,54,719,14,556,65.33318917379069,80.98846830007496,571.6552791262843
2837,20240831,25,70,531,2,221,16.479164664449584,19.424019159475787,223.94485449502622
2838,20220521,524,77,559,16,143,3.939654671096425,11.028405691121158,150.08875102002472
2839,20230130,708,41,668,4,558,62.90668305671761,67.05689411070263,562.150211053985
2840,20220731,242,30,958,16,811,80.03789315507085,77.1668040272262,808.1289108721554
2841,20211031,230,94,880,8,335,43.02834595816992,34.237600148082194,326.2092541899123
2842,20210721,822,37,632,17,541,60.76520926698926,47.302602103179794,527.5373928361905
2843,20230221,928,95,294,6,321,34.82231773454686,33.53383232042522,319.7115145858784
2844,20241229,957,13,571,6,761,36.8806325368333,51.055386433741965,775.1747538969087
2845,20220109,761,68,846,16,975,133.30345564661815,125.33724143031425,967.0337857836961
2846,20220407,309,50,246,16,165,11.44615932892796,18.35867036275988,171.91251103383192
2847,20210619,704,98,823,14,994,131.13176665666336,91.34964022842512,954.2178735717617
2848,20200826,929,24,258,1,262,6.089336052053567,19.580656869955604,275.491320817902
2849,20241110,824,26,40,19,891,124.28650500967686,115.60244953269014,882.3159445230133
2850,20220408,680,3,272,14,950,32.76355285668705,135.26522397586163,1052.5016711191745
2851,20200217,887,66,473,4,427,37.19840835385922,49.40761900379537,439.20921064993615
2852,20210221,308,86,50,13,447,28.094430399478156,22.791101149730412,441.6966707502523
2853,20200428,461,19,976,8,279,11.87110112110032,37.91865321330585,305.04755209220554
2854,20220924,612,80,107,9,885,128.36664798107978,126.81583707847831,883.4491890973986
2855,20230503,421,7,697,14,388,8.784297774454375,42.70126049397587,421.9169627195215
2856,20230421,208,98,731,5,900,55.93923386658495,122.47086544984695,966.5316315832621
2857,20201208,845,16,698,8,677,69.24398592364227,100.47326816921483,708.2292822455726
2858,20241001,174,23,715,1,232,24.869152512129713,28.294511078277967,235.42535856614825
2859,20211116,459,20,259,6,780,82.07432388168758,52.35163872255951,750.2773148408719
2860,20211101,782,51,551,1,357,10.455191132262641,37.793177565452524,384.3379864331899
2861,20231020,507,71,90,18,617,50.37425740961171,72.9188312108673,639.5445738012556
2862,20200413,80,63,856,8,660,17.04078637823095,70.47778444069667,713.4369980624658
2863,20220530,504,46,491,14,745,104.71406763493864,90.68591059131153,730.9718429563729
2864,20200421,186,49,149,1,378,55.40715836674851,49.08460818262114,371.67744981587265
2865,20240214,215,11,831,12,146,15.534929555758948,14.734882805915907,145.19995325015697
2866,20220429,443,73,348,10,879,120.11934287367656,57.03344652988455,815.914103656208
2867,20210629,773,27,357,5,361,48.88236446323055,35.533612269111394,347.65124780588087
2868,20220206,164,55,530,15,161,16.406751693837712,15.097887211539856,159.69113551770215
2869,20220219,313,73,39,18,551,24.581413765722928,68.47833998311214,594.8969262173893
2870,20200408,681,94,176,17,866,87.38913152909282,47.3902712371544,826.0011397080616
2871,20200704,53,51,468,13,372,12.410100042694479,38.23064647628859,397.82054643359413
2872,20211015,670,32,671,12,354,11.813508751327293,18.1952676832761,360.3817589319488
2873,20220907,586,66,88,8,799,97.02073706162753,100.70781778946545,802.687080727838
2874,20200725,127,42,29,18,554,21.412770027938844,48.322876600407284,580.9101065724685
2875,20231019,978,43,343,2,304,16.517979905089625,22.319653338469937,309.8016734333803
2876,20210208,702,4,775,13,877,39.27242328874939,130.66935648371773,968.3969331949684
2877,20241111,368,82,688,5,895,71.45376627838884,106.00764560552945,929.5538793271406
2878,20210212,275,50,131,19,726,71.46096071440934,54.922729823949496,709.4617691095401
2879,20220425,287,78,186,4,477,70.5019569048815,59.33569680196346,465.833739897082
2880,20231114,712,63,917,17,353,47.64567236070055,28.374564932619005,333.7288925719185
2881,20220202,860,24,337,20,882,102.82990000371731,90.46741949843843,869.6375194947211
2882,20200907,601,84,818,3,292,10.591295620166209,42.22889257265209,323.6375969524859
2883,20200212,940,7,425,17,788,37.09312752128294,74.4623498495799,825.369222328297
2884,20231031,755,76,324,16,423,42.61766251470708,30.339193519546633,410.72153100483956
2885,20230316,4,12,822,6,681,91.35860506485957,99.26138653361346,688.9027814687538
2886,20240615,129,76,190,17,416,46.59691408308571,34.556075774708106,403.9591616916224
2887,20220204,144,11,149,9,405,50.76246754448263,51.594212968194405,405.83174542371177
2888,20230119,122,88,757,18,589,59.75952920271631,74.97770235850402,604.2181731557878
2889,20200220,638,14,493,20,920,126.9700474493574,70.1648947838006,863.1948473344432
2890,20230317,998,35,941,8,633,50.405990283377655,87.41623508755643,670.0102448041788
2891,20210728,513,42,669,12,347,36.447271717632816,39.19456739346482,349.747295675832
2892,20240310,535,62,857,13,527,16.551087489045766,60.12274326355407,570.5716557745084
2893,20240406,70,61,700,11,685,36.26268570177298,76.69936550514034,725.4366798033674
2894,20200930,133,43,862,17,492,21.473351624062115,46.130660165007924,516.6573085409458
2895,20220317,762,32,124,20,571,56.76195093547007,43.200978465468474,557.4390275299984
2896,20200626,216,3,631,14,363,20.63467779145654,38.66829212430536,381.03361433284886
2897,20230831,260,1,162,16,626,81.29022082871779,71.025447082561,615.7352262538432
2898,20231023,361,76,848,18,995,103.52060165220445,54.18098854874433,945.6603868965399
2899,20230521,919,9,915,7,876,22.290588620086353,60.02154381732003,913.7309551972336
2900,20200205,614,16,983,12,869,88.60682281234094,63.99507274563254,844.3882499332916
2901,20200724,957,23,647,2,195,14.872941419670957,18.493884410159374,198.62094299048843
2902,20220215,435,93,34,17,925,122.051203549726,65.1461428047416,868.0949392550156
2903,20231215,160,35,19,2,979,100.01335881007579,86.89949802456933,965.8861392144935
2904,20231229,159,29,885,8,246,36.087527536581575,31.909863249441646,241.82233571286008
2905,20240930,351,63,744,3,901,45.02637302721886,90.12539552969257,946.0990225024738
2906,20240908,680,93,412,18,713,44.48050192849635,74.68403731583969,743.2035353873433
2907,20240216,773,16,981,15,466,53.35312686838816,23.401127872469374,436.04800100408124
2908,20221102,666,58,842,1,357,14.7166834378132,53.44231708173773,395.72563364392454
2909,20200531,230,45,305,3,789,107.79211319521733,44.12848089535302,725.3363677001357
2910,20240105,576,42,462,18,509,72.11573800282342,47.39113835666091,484.2754003538375
2911,20210830,16,25,737,10,457,20.635012180402704,37.765174662279684,474.13016248187694
2912,20200229,639,78,929,10,121,15.906367813691453,6.891377542476604,111.98500972878516
2913,20211020,842,65,171,14,711,46.510594504085034,71.93404789816456,736.4234533940795
2914,20211214,480,13,202,18,756,73.6167557782486,80.14849178886747,762.5317360106188
2915,20211217,230,11,991,6,508,62.105139976569944,47.06094131557315,492.9558013390032
2916,20210402,211,50,771,6,379,29.290809670756353,24.404297584247182,374.1134879134908
2917,20210906,789,71,330,15,825,22.72737795168705,103.01930093992942,905.2919229882424
2918,20201001,760,8,62,18,327,15.756464663196716,38.144915117107416,349.3884504539107
2919,20240415,543,5,983,15,378,30.286123420150492,56.550696794660574,404.26457337451006
2920,20200625,230,8,336,3,574,26.20742888186749,61.72282485548819,609.5153959736207
2921,20241217,102,77,819,3,861,61.2177932271024,93.52294909261651,893.305155865514
2922,20201219,723,49,504,12,941,65.19360055834403,73.7654467238929,949.5718461655488
2923,20230513,762,30,471,19,274,29.71640610071429,26.892407771965672,271.17600167125136
2924,20230810,689,81,123,6,611,28.68290511990166,46.28273338700932,628.5998282671077
2925,20220821,586,53,525,16,324,30.621502759632847,16.76991832586458,310.14841556623173
2926,20200521,782,84,14,4,963,95.2797145894391,131.88201825005427,999.6023036606152
2927,20240813,658,98,946,4,469,17.006110592221482,69.42106428882609,521.4149536966046
2928,20210830,262,7,17,18,662,25.953974526816836,95.44094003735881,731.486965510542
2929,20240621,606,2,309,1,642,23.060650208915977,65.01166190951749,683.9510117006015
2930,20230924,504,26,158,14,417,58.47070827529731,30.364964845856182,388.8942565705589
2931,20210311,958,100,41,9,942,33.25515560103976,132.5191184794627,1041.263962878423
2932,20210220,20,98,577,19,888,94.62388879423686,83.89574224119762,877.2718534469607
2933,20210515,772,23,932,10,623,40.8243698227996,92.64068490260314,674.8163150798036
2934,20240928,254,7,556,10,290,31.472821507004667,15.383441000972757,273.9106194939681
2935,20221120,90,43,77,19,900,75.0480217284066,100.78007935619587,925.7320576277892
2936,20240114,708,16,308,8,573,68.70679254938777,36.417581567609865,540.710789018222
2937,20240429,159,39,5,16,430,24.806396232516164,49.33110432237321,454.5247080898571
2938,20230628,672,39,879,8,334,7.895435887256991,41.34916476847783,367.4537288812208
2939,20210216,647,57,849,13,794,109.26339767486118,51.86312689223658,736.5997292173754
2940,20220516,799,43,883,12,630,19.865967596268636,90.98325658817015,701.1172889919014
2941,20210602,896,20,669,20,415,25.30130902967316,27.857239417536242,417.55593038786304
2942,20220806,410,54,956,17,989,27.26508019738031,126.61030405572426,1088.345223858344
2943,20201104,895,1,433,18,769,19.905181199039966,64.07308165142427,813.1679004523844
2944,20230301,219,92,45,8,638,25.43961373503772,41.541426425860045,654.1018126908224
2945,20240908,414,58,379,10,712,92.7920234942543,96.05759822661754,715.2655747323632
2946,20220117,539,16,851,6,363,11.090535474893835,29.853550931377427,381.7630154564836
2947,20201215,171,20,614,16,215,7.007064795615085,19.303378759998168,227.29631396438307
2948,20210929,180,33,130,19,868,125.72452437997197,113.61605150885931,855.8915271288873
2949,20220912,383,53,376,3,421,58.22304958713319,28.13305381540181,390.91000422826863
2950,20210208,924,54,641,10,805,93.34689187639044,89.81172641825661,801.4648345418661
2951,20240120,700,32,673,9,921,50.78739038791862,116.43248072814336,986.6450903402247
2952,20230403,794,13,421,20,108,3.9009575625399475,7.1518104592657235,111.25085289672577
2953,20200930,820,54,215,2,589,12.03449326783053,57.98129992835872,634.9468066605282
2954,20200421,790,49,359,19,797,45.32288191015957,54.68167728240857,806.358795372249
2955,20210326,54,26,606,14,644,13.271215461604475,90.73589470434048,721.464679242736
2956,20210704,956,95,770,11,861,116.2898003815649,97.38181558611001,842.0920152045451
2957,20220329,53,30,149,19,146,20.84270506358742,11.465367439448853,136.62266237586144
2958,20221214,466,82,226,15,330,47.55934969268536,47.61423052881918,330.0548808361338
2959,20230320,226,93,540,18,884,91.21442070091028,79.26052489550239,872.0461041945921
2960,20230119,931,82,266,14,419,38.21274067509818,23.00240070785993,403.78966003276173
2961,20201111,655,16,844,6,860,19.371081917245913,128.97320356505773,969.6021216478118
2962,20200801,640,55,975,7,688,92.47063447928205,65.97805438349094,661.507419904209
2963,20210727,315,16,735,3,680,72.4719155743673,42.68391832014534,650.212002745778
2964,20231021,913,30,195,10,410,9.064940469390615,57.838216197420174,458.7732757280296
2965,20231210,272,83,880,9,456,11.7703335434426,40.37728917425276,484.6069556308102
2966,20201012,701,84,424,16,569,56.13257831920457,48.96354600737312,561.8309676881686
2967,20241208,71,55,258,10,847,110.9022636193335,72.11698467688869,808.2147210575552
2968,20220529,310,100,161,18,677,59.80246774828063,58.19017201029595,675.3877042620154
2969,20220818,697,53,447,6,289,9.159422959915162,22.858229489864435,302.69880652994925
2970,20220629,116,51,361,3,924,127.61661474253806,128.62060248157871,925.0039877390407
2971,20220925,976,15,853,7,475,40.01829466408729,70.09652390380141,505.0782292397141
2972,20231211,826,47,759,15,117,8.092947509074762,17.20810442999855,126.1151569209238
2973,20220114,22,9,639,9,178,26.636581312809575,14.178861763847378,165.5422804510378
2974,20200315,271,84,897,7,145,3.3139916080814946,20.605174708311075,162.29118310022957
2975,20230716,371,49,204,4,764,62.45624214511937,82.1862317150189,783.7299895698995
2976,20200211,962,31,252,17,440,57.723739467655186,34.80160283741758,417.0778633697624
2977,20240827,207,29,821,9,916,115.8906596737307,125.06367755843978,925.173017884709
2978,20240707,24,97,944,17,174,23.875960891099602,12.539079861297358,162.66311897019776
2979,20200524,88,30,483,8,997,79.6969615556787,140.451126968499,1057.7541654128204
2980,20230630,782,15,365,17,139,19.69579537700464,15.56339360831955,134.8675982313149
2981,20211031,759,31,566,7,241,9.634378453413714,31.236912378738403,262.6025339253247
2982,20240901,256,29,775,17,757,91.3882583351354,47.07895015446373,712.6906918193283
2983,20221110,336,62,806,10,358,8.412827315611112,22.76843005217997,372.3556027365688
2984,20220104,927,37,571,15,469,52.00765909286643,70.32489155269728,487.31723245983085
2985,20201125,176,9,972,6,425,49.47980920557397,50.69139165811074,426.21158245253673
2986,20241021,889,77,985,18,419,21.905655486269488,33.193470446791196,430.2878149605217
2987,20231022,334,98,312,7,925,92.98250749214375,99.52450256598112,931.5419950738374
2988,20230729,714,65,259,17,956,87.09100712913457,141.68213845770103,1010.5911313285665
2989,20221111,626,3,958,7,799,62.25162346638992,59.993029981773745,796.7414065153838
2990,20240418,873,9,8,15,207,5.682854153131739,18.031191035387398,219.34833688225567
2991,20200417,37,40,444,18,421,17.36947985608258,47.982579802064194,451.6130999459816
2992,20240928,764,79,898,3,281,32.63823339661562,36.316226422514866,284.67799302589924
2993,20200511,325,90,583,2,796,30.440761317720103,106.15230409268044,871.7115427749603
2994,20201228,201,83,239,4,370,53.330996271010484,26.670046884523327,343.3390506135129
2995,20220910,114,64,519,19,709,57.48132574688433,83.25984347056878,734.7785177236844
2996,20210922,163,36,469,4,315,26.472972226069594,42.46142401210062,330.988451786031
2997,20230605,957,37,323,17,221,20.971789110217635,20.73716629920603,220.7653771889884
2998,20210219,713,35,76,9,434,27.90299195038288,36.19100830020837,442.28801634982545
2999,20230314,255,96,964,12,498,57.142183327250066,51.20564264145261,492.06345931420253
3000,20220321,299,88,852,20,472,31.82919210474301,50.66890529700841,490.8397131922654
3001,20200331,444,49,707,14,593,68.05888905748299,44.52477439360053,569.4658853361176
3002,20231205,399,58,523,9,561,22.050408199799264,68.09564508368135,607.0452368838821
3003,20210816,813,22,5,9,547,36.410001952350804,78.33895588119466,588.9289539288438
3004,20220226,119,57,266,15,459,57.916424362551126,43.08582496995652,444.16940060740535
3005,20230316,181,87,962,20,120,4.5519623745351065,14.946557099406794,130.3945947248717
3006,20210905,556,63,459,7,315,8.922743590956813,29.252923166594485,335.33017957563766
3007,20230215,148,73,387,5,647,95.8455633627627,43.58871067547196,594.7431473127092
3008,20230223,819,94,823,13,538,37.856894536122844,27.43733227991792,527.5804377437951
3009,20220408,530,72,354,12,739,76.96855791800053,53.774446975896566,715.805889057896
3010,20210405,838,44,562,4,853,102.68852330491927,94.5668847216519,844.8783614167327
3011,20240127,556,22,476,18,134,19.6665867851096,14.540818841068324,128.87423205595871
3012,20211016,878,65,94,10,304,17.540473618290232,25.957217783723497,312.4167441654333
3013,20210223,256,16,618,4,576,69.17654531593192,69.62828816089055,576.4517428449586
3014,20241013,216,38,156,5,644,89.36059639824487,61.84401772785081,616.4834213296059
3015,20200927,468,2,862,12,496,42.62106847596615,68.90530520216596,522.2842367261999
3016,20220920,198,86,327,16,868,65.75140907832967,88.87972723739027,891.1283181590607
3017,20231204,781,35,676,9,892,42.98846224162834,84.91749888274964,933.9290366411213
3018,20230305,696,42,950,3,264,9.38913161735025,16.43488133864266,271.0457497212924
3019,20230102,886,21,249,10,804,35.51170062570217,85.58904246423702,854.077341838535
3020,20230220,273,94,1,5,727,65.87930109618864,102.01308641463277,763.1337853184441
3021,20220105,566,80,84,10,975,33.15054672912562,71.6012075633596,1013.450660834234
3022,20240504,920,13,211,8,117,9.922018890571923,15.493954280589803,122.57193539001788
3023,20210411,774,80,391,10,804,49.481616607932416,58.862006486808106,813.3803898788757
3024,20230801,454,36,588,9,504,52.786127383781455,28.18641762685642,479.400290243075
3025,20210702,499,44,716,12,194,8.607917502266634,10.496697845668946,195.8887803434023
3026,20221211,925,50,179,12,945,31.19894886319397,113.33961587527658,1027.1406670120825
3027,20220109,228,47,229,15,182,23.549843770578885,23.222278981249488,181.67243521067059
3028,20220308,367,50,777,5,972,102.2452975274991,56.35957177783575,926.1142742503366
3029,20241130,892,99,991,11,149,3.253998681988999,21.79959143529575,167.54559275330675
3030,20220430,741,93,534,16,596,49.07030136518876,78.44875934898775,625.378457983799
3031,20211016,9,100,568,13,374,12.043092007572596,30.371280626170066,392.3281886185975
3032,20240720,982,44,891,2,761,38.157481550442675,51.25030876369087,774.0928272132483
3033,20240220,995,78,924,16,189,26.929180211986157,22.972588448151246,185.04340823616508
3034,20211022,194,92,161,11,605,33.336829464833556,45.98238319379934,617.6455537289659
3035,20221210,555,1,725,19,188,9.615632607709257,17.067602319152623,195.45196971144338
3036,20230225,2,59,224,4,263,17.094430275272263,23.637690112785076,269.54325983751284
3037,20240208,40,78,987,5,404,20.082817544558026,36.45914435139966,420.3763268068417
3038,20210727,583,37,219,5,934,139.0006139779745,103.12247421308531,898.1218602351108
3039,20240105,919,34,690,1,876,35.92104247495286,59.71780081014311,899.7967583351902
3040,20200305,407,75,407,15,840,123.04774118202168,74.70752310362415,791.6597819216024
3041,20230723,604,41,581,12,590,43.80808056604597,52.75185445964533,598.9437738935993
3042,20240216,647,86,141,5,575,30.77665024174984,29.929395036470485,574.1527447947207
3043,20241111,92,78,829,20,116,6.283017777577903,14.751455089463256,124.46843731188537
3044,20230724,435,71,396,2,186,10.796152894475533,10.820140633075548,186.0239877386
3045,20231028,985,30,692,12,848,34.63030707287668,56.174936411019054,869.5446293381424
3046,20230915,270,31,455,16,700,84.97140544064776,39.19317568923831,654.2217702485905
3047,20220627,663,80,188,5,241,32.28694177813569,32.74448382916524,241.45754205102955
3048,20200314,68,38,994,19,169,7.272832965275665,15.845070509522131,177.5722375442465
3049,20240609,241,90,88,13,351,46.93674166720246,52.30916449796602,356.3724228307636
3050,20211017,604,67,1000,4,209,16.588870032469448,11.156596984236732,203.56772695176727
3051,20211107,744,85,825,7,492,41.08408755704362,47.08096960521441,497.9968820481708
3052,20231116,74,90,253,11,780,100.53578676511832,78.82137280395192,758.2855860388336
3053,20220205,976,43,604,17,856,83.91241102279655,52.3261160510703,824.4137050282739
3054,20200918,438,21,296,11,798,111.97646140416519,48.95666272269171,734.9802013185265
3055,20230618,257,77,558,4,443,45.499338101279676,37.51574915952362,435.01641105824393
3056,20231130,44,87,152,10,575,22.78869278467886,41.036073290223584,593.2473805055447
3057,20241119,511,13,472,10,840,20.376958974567334,94.20372028928426,913.826761314717
3058,20230530,267,77,21,3,530,17.378165276537448,52.43856409993324,565.0603988233959
3059,20201029,968,91,387,20,583,60.74997629572155,84.01411623458206,606.2641399388605
3060,20240618,444,85,34,19,538,56.68132441997706,44.555123194235826,525.8737987742588
3061,20230322,485,86,394,6,843,25.914738099344138,101.188222955545,918.2734848562009
3062,20240718,215,20,331,13,345,33.88778143236182,31.088603306005197,342.2008218736434
3063,20201221,305,73,483,4,472,40.47976052176441,70.49401231834157,502.0142517965771
3064,20200513,705,96,36,5,955,92.83645170622975,63.915737168529255,926.0792854622995
3065,20200227,744,17,767,2,656,61.079817803483586,64.539429845149,659.4596120416654
3066,20230524,20,2,786,3,634,18.311412231889328,33.20770145593006,648.8962892240407
3067,20210514,346,64,479,1,565,37.013891873612494,80.10532602914527,608.0914341555329
3068,20220803,34,97,103,15,619,27.42480250791747,56.46171484373938,648.036912335822
3069,20221020,208,6,753,18,839,68.48883289204086,42.489673507228474,813.0008406151876
3070,20220726,251,31,880,16,820,94.5558654876078,57.36854585226406,782.8126803646563
3071,20210404,72,79,765,12,681,64.73074817639687,78.02233518074263,694.2915870043457
3072,20200118,422,80,719,14,431,14.56630695348357,47.91285567847496,464.3465487249914
3073,20210409,669,4,282,11,105,6.277284331313758,6.758500495077855,105.4812161637641
3074,20220614,743,55,71,12,921,81.87331867537682,47.57791117066287,886.7045924952861
3075,20210329,400,46,510,4,567,34.247950570872256,43.57888557260773,576.3309350017355
3076,20230327,143,45,66,9,984,119.51327204349755,76.62206950381217,941.1087974603147
3077,20240113,48,82,990,15,423,13.482917870425483,43.58645290800087,453.1035350375754
3078,20220901,125,11,723,10,396,21.49267419951198,21.756502294753066,396.26382809524114
3079,20200819,428,73,597,11,285,28.912496590166757,37.253967982185834,293.34147139201906
3080,20210522,268,6,651,17,302,37.817103519289965,22.254056909123907,286.43695338983395
3081,20220908,794,69,239,9,392,15.107905322337162,19.74045291443067,396.6325475920935
3082,20240508,365,87,955,1,834,23.09692612838926,93.35285462678048,904.2559284983913
3083,20220128,18,12,757,1,817,102.75697006510501,107.62682979446265,821.8698597293577
3084,20200217,649,87,249,20,664,54.27156177643692,97.05554785921798,706.7839860827811
3085,20200429,896,57,411,12,299,19.779653724499195,38.977922032501674,318.19826830800247
3086,20230108,800,31,467,19,157,18.75105232114551,10.51465462939821,148.7636023082527
3087,20230325,156,64,741,19,899,71.21324929730656,62.63979336945276,890.4265440721462
3088,20210604,545,7,660,14,493,17.74491658882937,45.18775679324446,520.4428402044151
3089,20230920,284,16,713,11,679,16.7094646658906,101.36065780043837,763.6511931345478
3090,20241212,73,11,164,13,416,44.18722061753755,60.18858812228932,432.0013675047518
3091,20210604,765,75,443,18,428,18.418751372563424,50.45831599688883,460.0395646243254
3092,20220815,17,11,40,5,936,47.17715653386288,134.22698741963623,1023.0498308857733
3093,20241121,321,43,222,17,592,37.10682980761447,30.906020032617086,585.7991902250027
3094,20210401,923,80,678,9,896,99.80313194069606,78.29682845561155,874.4936965149154
3095,20220203,752,96,936,15,770,101.80576854149838,107.98915037238359,776.1833818308852
3096,20211017,880,25,826,15,191,10.96381855052188,13.283017005394518,193.31919845487263
3097,20211129,303,51,3,6,454,51.74467867938816,61.899626493164206,464.15494781377606
3098,20200804,993,15,564,17,111,13.524743518946028,13.857143606940742,111.33240008799471
3099,20220709,637,53,685,5,654,68.62623049239174,52.89923605318001,638.2730055607883
3100,20230317,42,71,519,4,835,20.429924152548658,115.21723727010897,929.7873131175603
3101,20240125,652,82,133,13,465,16.556211641057825,65.49710330244196,513.9408916613842
3102,20230930,158,83,728,4,840,105.09522517401754,65.5677434576737,800.4725182836562
3103,20211206,15,35,512,4,165,17.82070716546026,13.46152815803812,160.64082099257786
3104,20241017,333,51,511,9,305,10.062074967353801,39.085734462948885,334.0236594955951
3105,20211002,643,39,363,14,687,42.28081450572235,69.15108633091168,713.8702718251893
3106,20220618,935,4,323,13,440,54.39108746030108,63.119529465419085,448.728442005118
3107,20240917,732,28,531,18,708,95.40392676992994,105.17234571785932,717.7684189479294
3108,20200918,874,31,665,19,360,9.960332768303585,51.83880001972412,401.8784672514205
3109,20240427,394,18,994,5,872,65.1182662140148,65.80084777237109,872.6825815583563
